PATH	DURATION	GROUNDTRUTH	GREEDY
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_AGRI_907603_90405599.wav	5.37	నీటిలో హైడ్రోపోనిక్స్ ద్రావణాన్ని ఉపయోగించి మొక్కలను పెంచవచ్చు	నీటిలో హైండ్రిత్వ నిల్స్తు ద్రవ్య నిల్వ పెంచే మాంసంలను పెంచవచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_AGRI_909189_90405614.wav	4.09	చెరుకు తోటలో వివిధ దశలు చెప్పండి ?	చెరువుకు తోటలో ఏ దగ్గర్ చెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_AGRI_908809_90405635.wav	4.47	పంట ఉత్పత్తి పెంచడానికి ఏమేం జాగ్రత్తలు తీసుకోవల్ల ?	పంట ఉత్పత్తి పెంచడానికి ఏం జాగ్రత్తలు తీసుకోవాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_BANK_909779_90405753.wav	4.03	డిపాజిట్లు ఎన్ని రకాలు ? వాటి లాభాలు సెప్పగలరా ?	డిపాజిట్ చెప్పే మేకలు వంటి లాభాలు సెప్పగలరా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_AGRI_909400_90405792.wav	3.51	నా పత్తి మంచిగా ఉందా అని ఎట్లా పరీక్షించేది ?	నా పత్తి మంచి లో ఉందనే ఎట్ల పరిమాణం ఏమి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_BANK_910086_90405905.wav	5.05	నా అకౌంట్ ఓపెన్ సేయడానికి ఆఫ్ లైను పద్ధతుల వివరాలు సెప్తారా ?	నా అకౌంట్ లో ప్రన్సీయ డాక్యుమెంట్ అగ్రోఫిన్ ని వివరాలు సెప్పేత్తారోజు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_AGRI_909026_90406059.wav	3.65	వంకాయ పంటకు ఏ నిష్పత్తిలో ఎరువులు వాడాలి ?	బంక ఏ పంటకు ఏ విస్తి ఎరువులు వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90316/IISc_RESPIN_te_D2_90316_517236_F_BANK_910057_90406158.wav	5.35	నా బ్యాంకు అకౌంట్ నుండి నా మొబైల్ కు మెసేజ్ లు రావడం లేదు ఎందువల్ల ?	నా బ్యాంకు అకౌంట్ ఉన్నోన్ని నా మొబైల్ కు మెసేజ్ లో అవ్వడం ఎలా ఉండాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90349/IISc_RESPIN_te_D2_90349_517291_M_BANK_908262_90406712.wav	6.07	కస్టమ్స్ అధికారులు ఎప్పుడు కూడా చెకింగ్ చేస్తూ ఉంటారు	కష్టం అధికారులు ఎప్పుడు కూడా చెక్ చేస్తూ ఉంటారో
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90349/IISc_RESPIN_te_D2_90349_517291_M_AGRI_908950_90406872.wav	6.31	చెండుమల్లిపూలు ఎక్కువగా దిగుబడి ఏ కాలంలో వస్తాయి ?	చిండుమలు పూలు ఎక్కువగా దిగుబడి లేకండా వస్తాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90486/IISc_RESPIN_te_D4_90486_530001_M_AGRI_910541_90407063.wav	3.57	వరిలో దోమ తెగులుకు ఏ మందు వాడాలి ?	బర్రెలు , రోగమొత్తే కూలి ఏమందు వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90349/IISc_RESPIN_te_D2_90349_517291_M_AGRI_909288_90407101.wav	5.72	నేను నా నేల సారం పెంచేకి ఏమేమి వాడాలి ?	నేను నా నేల సారం పెంచేకి ఏమేమి వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90349/IISc_RESPIN_te_D2_90349_517291_M_AGRI_909417_90407112.wav	5.78	పది కిలోగ్రాముల చింత పండు రేటు ఎంత ?	పది కిలో గ్రాముల సింగపండు రేటు ఎంత ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90448/IISc_RESPIN_te_D4_90448_530004_F_AGRI_914017_90408301.wav	5.69	కొబ్బరి మొక్కలను నాటి అనేకమందికి ఉపాధి కల్పించవచ్చు	కొబ్బరి మొక్కలను నాటి అనేక మందికి ఉపాధి కల్పించవచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90486/IISc_RESPIN_te_D4_90486_530001_M_AGRI_910312_90409562.wav	4.45	ఒక ఎకర వరికి ఎన్ని కిలోగ్రాములు యూరియా వెయ్యాలి ?	ఒక ఎకరా వరికి ఎన్ని కిలోగ్రాముల యూరియా వేయాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_AGRI_909187_90409628.wav	5.02	చెనక్కాయ పంట బాగా పండే పంటకు ఎట్లాంటి లక్షణాలను గమనించవచ్చు ?	పెట్టారే పంట బాగా పండే పంటలకు ఎట్లాంటి లక్షణాలను దమ్మిన ధమినీ చూపుతుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_BANK_909971_90409634.wav	5.54	నా జీరో అకౌంట్ సంబంధించిన బ్యాలెన్స్ మరియు అకౌంట్ నెంబర్ సెప్పండి	నా జీరో అకౌంట్ సంబందించిన బాగా అంపు , నెంబర్ నెంబర్ అకౌంట్ నెంబర్ సెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_AGRI_909152_90409829.wav	3.57	ప్రభుత్వం ఏ పంటలకు డబ్బు సహాయం చేస్తుంది ?	ప్రభుత్వం ఏ పంటలకు డబ్బు సహాయం చేస్తే ఎట్లా వస్తోంది ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_BANK_909672_90410289.wav	3.81	నేను నా ఫోను లో ఎలా రీచార్జి సేసుకోవాలి	నేను నా ఫోన్ లో ఎలా రీఛార్జ్ చేసుకోవాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_AGRI_909367_90410301.wav	4.77	వ్యవసాయం మంచి పద్ధతులు , గురించి వివరాలు చెప్పండి ?	వ్యవసాయం మంచి పద్ధతులు గురించి వివరాలు చెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_AGRI_909068_90410327.wav	4.64	మీ పంటను అమ్మడానికి మార్కెట్ నీ రైతులు ఎలా ఎంచుకుంటారు ?	మీ పంటలు అమ్మడానికి మార్కెట్ ని ఎట్టులు ఎర్రగా ఎంచుకుంటారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90359/IISc_RESPIN_te_D2_90359_517214_M_BANK_910138_90410357.wav	3.23	మేము అకౌంట్ బ్యాలెన్స్ ఎట్లా తెల్సుకోవాలి	మీ బాంకు బెయ్యి ఎట్ల తెలుసుకోవాలే ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90501/IISc_RESPIN_te_D4_90501_530016_M_BANK_910981_90410599.wav	3.32	లోన్ తీసుకోవాలంటే ఎంత క్రెడిట్ స్కోర్ ఉండాలి ?	లోన్ తీసుకోలంటే ఎంత పెట్టుకుంటారు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90282/IISc_RESPIN_te_D2_90282_NA_F_AGRI_906073_90410706.wav	8.31	మన చికెన్ అంగడి ఊర్లో పెడితే బేరం బాగుంటది కానీ ఊరవతల అంటే ఎవరొత్తారు	మన చెట్లను నూరు పెరిగితే దారం బాగుంటాది కానీ ఊరగాయ గూరస్ తో నీరుత్తాది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_907499_90411473.wav	5.45	జనుము మరియు జీలుగ పంటలు పచ్చిరొట్ట ఎరువుగా పంటలకు వేయవచ్చు	జనుము మరి జీడి గుబ్బెట్టు పెట్టొచ్చు రూపంలో పంటలు పువ్వులు పువ్వులు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_AGRI_907379_90411582.wav	12.36	జంతు ఫైబర్ గొర్రెలు , మేకలు , లామాలు , కుందేళ్ళు , కస్తూరి ఎద్దులు మొదలగు వాటినుంచి సేకరిస్తారు	జంతు పైబరైపోయినేకలు , నేక నువ్వు పుండేళ్ళు కస్తువుడి ఎద్దులు ముదురుగు ముదుళకు వచ్చి కలిస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_907327_90411675.wav	5.17	తెల్లటి బియ్యాన్ని ఉడకబెట్టి తయారు చేసే వంటకాన్ని పోహ అంటారు	ఎల్లో డెబిట్ అయినా ఒక వ్యక్తి తయారు చేసే వంటకాను పోనారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_906768_90411686.wav	6.09	ఎందో ఈ పెరటిలో పనిచేయడానికి ఇంత ఉస్స్తహం ఎలా వస్తుందో	ఏందో ఈ పరిశోదానకి ఇంత ఇంత ఇంత అమ్మి ఇదా అవసరం
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_904910_90411694.wav	7.13	ఏదైనా ప్రాజెక్ట్ కర్సు ఇంకా లాబము అంతర్గత రాబడి రేటు సెప్తాది	ఏదైనా పాడి పశువులంక లాభము అంతర్గత రాగుడే వెళ్తున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_BANK_905599_90411753.wav	5.06	కెడిట్ కార్డు నివేదిక బాకీ మొత్తాన్ని ఎరక పరుస్తది	క్రెడిట్ కార్డు నుండి నేడు అది మొత్తాన్ని ఏరక పడవ పడం వవస్తాది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_907327_90411760.wav	4.51	తెల్లటి బియ్యాన్ని ఉడకబెట్టి తయారు చేసే వంటకాన్ని పోహ అంటారు	జొన్న పెరిగే నూడ పబ్లిక్ తేయాలో చేసే వాంతా పండిపోనారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_BANK_907864_90411786.wav	3.83	పోలిసొల్లాకి సవాల్ గా ఉంటది మోసగాళ్ళ కేసులు	పూల నీ స్వల్పకాలం కాకుంటానికి మా సగలరు ఏసినారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_907175_90411886.wav	7.37	కలుపు మందులను ఎక్కువగా వాడటం వల్ల భూగర్భజలాలు విషపూరితం అయితాయి	పలు పండులానోల్లను ఎక్కువగా పారదర్మాధ విషపూరితం అయితాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_906876_90412017.wav	5.07	పాలకోవ చేయడానికి రెండు లీటర్ల పాలకు కేజి చెక్కిరి ఏస్తారు	పాల కొవ్వా చెయ్యడానికి రెండు లేటర్ లో పాలకు కేరళ ఏస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_907279_90412019.wav	4.03	పదునైన బల్లేలను ఉపయోగించి కూడా చేపలు పడుతారు	పెదాన నోట్లేలా నూర్చి కూడా చేయి కూడా చేపలు పడతారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_906855_90412115.wav	6.32	మొసలి చర్మంతో బూట్లు , సంచులు చానా మందంగా తయారుచేస్తారు	మొసలి జాగ్రత్త ముప్పై సంవత్సరం శానా మంది త్వర చేస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_905659_90412858.wav	9.88	సింపుల్ గా ఆన్లైన్లోనే దరకాస్తు చేసుకొని తీస్కొనే రుణాల్ని తక్షణరుణం అంటున్నారు	సింగల్ ఇగవ్వినాల్లు అనేక రకాలు చదువుకునే తీసుకుని రునాల్ని తెప్ప్సిన రుణాన్ని తెప్పలే
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_905199_90412860.wav	11.12	వాటామూలదనం జారీ జేసీ వాటాల నామమాత్రపు ఇలవ అకౌంటింగ్ కోసం దృవపత్రాల్ల సూపుతారు	వాటమూల ధనం జారీ దేశీ వాటాల నామమాత్రపు యెల్లు , ఆకంటి కోసం దూడ పెద్దోళ్ళు ప్రభుత్వాలు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_905502_90412864.wav	9.12	పూల్డ్ ఫైనాన్స్ డెవలప్ మెంట్ ఫండ్ స్కీము కేంద్రపెబుత్వం ఏర్పాటు చేసినాది	పోడు ఫైనాన్స్ డబ్బు మేంట్ పండు పండు పండుతంటే పెబుత్వం ఎరిపోదు చేసినాది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_907703_90412880.wav	6.33	బెండకాయలో పీచు పదార్థం ఎక్కువగా ఉండటంతో జీర్ణక్రియకు మేలు చేస్తుంది	బెండకాయలో పెనుకువ్వుగా ఉన్న డబ్బులు ఉన్న పెద్ద యొక్క ఉన్నాయని చెబుతుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_905948_90413643.wav	4.54	ముడి బియ్యం గనక తింటే ఆరోగ్యానికి చానా మేలని చెబుతుండారు	మొడి బియ్యం గనక తింటే రోగవ్వి చానా మేధాన్యాలు చెబుతుంటారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_AGRI_907670_90413708.wav	9.24	చామ దుంపలు పెరగడానికి ఇరవై నుంచి ముప్పై డిగ్రీల ఉష్ణోగ్రత అవసరం	చామ దుంపలు పెరుగుతాయి ఇదివమొస్తూ బి ముప్పై బిడ్డా బాగున్నావ్ తవ్వి తాగొస్తారట
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_AGRI_907193_90413718.wav	5.36	పాలకు బదులుగా మొక్కల నుండి తీసిన పాలను తాగుతారు	పాలకు బదులుగా మొక్కలను వివిధి చేసిన పాలను తాగితే ఎవరి పోవాలె
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_BANK_908130_90413746.wav	7.16	ఏడు రకాలుగా రుణంను అప్పుగా తీసుకొనే వాళ్ళు ఉన్నారు	ఏడు రకాలుగా ఎగుమతులు అప్పు పాపేసి కూలే వాళ్ళున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_BANK_909788_90414048.wav	3.78	నా గ్యాస్ సిలిండర్ బిల్లును యుటిలిటీ ద్వారా కట్టవచ్చా ?	నా బ్యాంక్ ఆఫ్ ఇళ్ళు డబ్బులు ఉన్న ఏటియి ద్వారా కట్టొచ్చా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_909288_90414215.wav	3.62	నేను నా నేల సారం పెంచేకి ఏమేమి వాడాలి ?	నేను నా నేను సారం పెన్సకి ఏమేమి వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_BANK_909830_90414228.wav	4.37	నేను పంపిన డబ్బులు తొందరగా సేరకపోతే ఏమి సెయ్యాలి ?	నేను పంట పెనుదొందలు దశరాకు పోతే ఏమి సెయ్యాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_AGRI_908858_90414235.wav	4.71	చెండు మల్లె పూలు పంట లో చీడ పులుగులు నివారణకు చిట్కాలు చెప్పండి ?	సెండు మల్లె పూలు పంటలో చీడ పొడుగులు నివారణకు చెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90209/IISc_RESPIN_te_D2_90209_517291_M_BANK_910086_90414258.wav	5.34	నా అకౌంట్ ఓపెన్ సేయడానికి ఆఫ్ లైను పద్ధతుల వివరాలు సెప్తారా ?	నా అకౌంట్ ఓపెన్ సేయడానికి ఆఫ్ లైన్ పద్ధతులు వివిధరాలు సెప్తారా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90501/IISc_RESPIN_te_D4_90501_530016_M_AGRI_910320_90414618.wav	4.47	ఎక్కువ మంచు కురవడం వల్ల మిరప పంట కు వచ్చే తెగులు ఏంటి ?	ఎక్కువమంది పురుగు వడం వల్ల మిరప పంటకు వచ్చే తెల్లు వ్యాధి తెచ్చిండు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/90501/IISc_RESPIN_te_D4_90501_530016_M_AGRI_910329_90414623.wav	2.95	వారి పంట ను ఎలా నిల్వ చేయాలి	వరి పంట ను ఎలా నిల్వ చేయాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/90537/IISc_RESPIN_te_D3_90537_508001_M_AGRI_916261_90414751.wav	3.11	వరికి ఎంత నీళ్లు పెట్టాలి ?	వరికి ఎంత నీళ్ళు పెట్టాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/90537/IISc_RESPIN_te_D3_90537_508001_M_BANK_916950_90414784.wav	3.45	మరణ ప్రయోజనాలు ఎలా చెల్లించబడతాయి ?	మా నాన్న పరిన విజయనం చెల్లించబడతాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_BANK_910000_90414887.wav	6.78	నా బ్యాంకు అకౌంట్ కు , ఆధార్ కార్డు నెంబర్ కు లింకు పెట్టి ఇస్తారా ?	నా బ్యాంకు అకౌంట్ కు ఆధార్ కార్డు నెంబర్ కు లింకు పెట్టి ఇస్తారా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_909834_90414933.wav	5.15	వ్యవసాయం అప్పు పొందడానికి నేను ఏమేమి పత్రాలు ఇవ్వాలి ?	వ్యవసాయ మొత్తం కొండ ధాన్యత నేడు ఏమీ పత్రాలు ఇవ్వాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_909830_90414971.wav	5.6	నేను పంపిన డబ్బులు తొందరగా సేరకపోతే ఏమి సెయ్యాలి ?	నేను పంపిన డబ్బులు పందొమ్మిదవ శతాాలకు పోతే ఏమి సెయ్యాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_BANK_910043_90415131.wav	5.95	నాకు ఎట్లాంటి తాకట్టు లేకుండా అప్పు పొందొచ్చా ?	నాకు ఎట్లాంటి తాకట్టు లేకుండా అప్పు పొందొచ్చా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_AGRI_908858_90415149.wav	6.18	చెండు మల్లె పూలు పంట లో చీడ పులుగులు నివారణకు చిట్కాలు చెప్పండి ?	చెండు మల్లె పూలు పంటలో జీవిడ పురుగులు నివారణకు చెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_AGRI_908780_90415166.wav	5.36	పంటకు నష్టం కలిగించే రోగాలు ఎన్ని రకాలు అవి ఏవి ?	పంటకు నష్టం కలిగించే రోగాలు ఎన్ని రకాలు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_BANK_910043_90416552.wav	4.01	నాకు ఎట్లాంటి తాకట్టు లేకుండా అప్పు పొందొచ్చా ?	నా ఖాతా స్టాక్ అంటువే కొండు లో కొంత యాప్ ఏమెయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90342/IISc_RESPIN_te_D2_90342_517415_M_AGRI_908858_90416556.wav	6.96	చెండు మల్లె పూలు పంట లో చీడ పులుగులు నివారణకు చిట్కాలు చెప్పండి ?	చిన్న మల్లయ్య పూలు పంటలో చెదబులు నివారణకు చెప్పండి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90282/IISc_RESPIN_te_D2_90282_NA_F_BANK_908102_90416658.wav	8.49	ప్రధాన్ మంత్రి ఆవాస్ యోజన పథకానికి ఆన్ లైన్ గుండా కూడా దరఖాస్తు చేసుకోవచ్చును	ప్రధాన్ మంత్రి ఆవాస్ యోజన పథకానికి ఆన్లైన్ ఉండా కూడా దర్పాట సూక్ష్మ జరప సూక్ష్మ వచ్చినం
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90282/IISc_RESPIN_te_D2_90282_NA_F_AGRI_907603_90416667.wav	6.58	నీటిలో హైడ్రోపోనిక్స్ ద్రావణాన్ని ఉపయోగించి మొక్కలను పెంచవచ్చు	నీటిలో హైట్లో పోనీకి బ్రాండ్ ని ఉపయోగించి ముఖ్యమైన పెన్షును పెంచవచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/90537/IISc_RESPIN_te_D3_90537_508001_M_BANK_916720_90416872.wav	3.44	క్యూఆర్ కోడ్ వల్ల నేను ఇతరుల కు డబ్బు చెల్లించొచ్చా ?	ఏ అక్కొవ్వులో నేను ఇతర లోపు , ప్రభుత్వం చెల్లించచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/90537/IISc_RESPIN_te_D3_90537_508001_M_BANK_916773_90416884.wav	3.98	డెబిట్ కార్డు వాడితే చార్జెస్ ఐతయా ?	పెబుత్వాలు వాడితే చార్జీ సైతాయో
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/90537/IISc_RESPIN_te_D3_90537_508001_M_BANK_916620_90416899.wav	3.76	స్లైస్ కార్డు తీసుకోవాలా లేదా యూని కార్డు తీసుకోవాలా ?	స్టాక్ సిస్ కోవాల లేని కార్పొరేట్ లో ఎక్కువ వాళ్ళ అవ్వు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_AGRI_908809_90417437.wav	6.03	పంట ఉత్పత్తి పెంచడానికి ఏమేం జాగ్రత్తలు తీసుకోవల్ల ?	పంట ఉత్పత్తి పెంచడానికి ఏమేమి జాగ్రత్తలు తీసుకోవాలే ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_AGRI_909257_90417440.wav	4.11	ఎర్ర నెలల లో ఏ రకం పంటలని చేయవచ్చు ?	ఎర్ర నేలలో ఏ రకం పంటలని చేయవచ్చు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_AGRI_909004_90417485.wav	9.2	రకాల హైబ్రిడ్ విత్తనాల వివరాలను తెలుసుకోవాలని అనుకున్నప్పుడు అధికారులను అడుగుతాను ?	రకాల హైబ్రిడ్ విత్తనాల వివరాలను తెలుసుకోవాలని అనుకున్నపుడు అధికారులను అడిగితాము
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_BANK_907899_90417567.wav	6.57	ఇండియన్ బ్యాంకుని రామస్వామి చెట్టియర్ అనే ఆయన ఆరంభించారు	ఇండియన్ బ్యాంక్ రీఛార్జ్ ఏజెంట్ అనే సెటిల్ గీ ఆయనో పడలేం
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90226/IISc_RESPIN_te_D2_90226_NA_M_BANK_904956_90417582.wav	7.28	మా తమ్ముడు గత నాలుగు సంవత్సరాలుగా ఈ ఫండ్ అడ్వైసర్ గా పనిచేస్తున్నాడు	పాత మురుగు గతనాలు సంవత్సరాలు పడి పంటపై జరుగుతాయి సేస్తున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90354/IISc_RESPIN_te_D2_90354_517291_M_BANK_904910_90417717.wav	9.05	ఏదైనా ప్రాజెక్ట్ కర్సు ఇంకా లాబము అంతర్గత రాబడి రేటు సెప్తాది	ఏదైనా ప్రాజెక్ట్ కర్సయం కార్డు బాంక్ కూరగావెండి లేటు సెప్తాది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90354/IISc_RESPIN_te_D2_90354_517291_M_AGRI_907505_90417728.wav	8.07	యారోరూట్ ఇండోనేషియా కు చెందిన ఉష్ణ మండల గడ్డ దినుసు	ఈ ఆరోగ్య ఇంటరెవ్వారాల్ లో చెందిన వస్తువును ముంతలో తెలుపుతూ తెలుసు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90354/IISc_RESPIN_te_D2_90354_517291_M_AGRI_905931_90417730.wav	9.51	పెపంచంలోనే సల్లదనానికి , చెట్లు పెంచడానికి ఈ గ్రీన్ హౌస్లున్నాయి	పెపంచంలోనే సల్లగానీకి చెట్లు పెంచడానికి ఇద్దూ ఈ గ్రీన్ హౌస్ ఉన్నాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D2/90228/IISc_RESPIN_te_D2_90228_517569_F_BANK_909971_90417779.wav	5.98	నా జీరో అకౌంట్ సంబంధించిన బ్యాలెన్స్ మరియు అకౌంట్ నెంబర్ సెప్పండి	నా జీరో అకౌంట్ సమర్శియ బ్యాలెన్స్ మరియు అకౌంట్ నెంబర్ సెప్పండి ?
